image,taxonomy,tp_px,fp_px,fn_px,iou,dice_f1,precision,recall,split
GPAB2751_jpg.rf.5c54bc040bd61f476b2936c0f427baaf.jpg,lcc,99484,93814,37898,0.4303015623107666,0.6016934801016088,0.5146664735279206,0.7241414450219097,train
GPAB2753_jpg.rf.ecc3e09a60fddd4051f8cc1817f5abe0.jpg,lcc,61525,140539,134523,0.18279077920418793,0.3090838758942207,0.30448273814237076,0.3138262058271444,train
GPAB2755_jpg.rf.989ddbf0acb4906444222985aa1c08ad.jpg,lcc,186638,153309,178247,0.3601701293338016,0.5295957050758194,0.5490208767837339,0.5114981432506132,train
GPAB2756_jpg.rf.e3eab669406113c45048b693e012a15e.jpg,lcc,198563,188115,62127,0.44242599792783055,0.6134470656566281,0.513509948846327,0.7616824580919866,train
GPAB2864_jpg.rf.bba294c9d2767e1fca67088d5f57ed2c.jpg,lcc,217476,87835,167462,0.4600008883756052,0.6301378198302352,0.712309743179905,0.5649637084413593,train
GPAB2865_jpg.rf.bc51b557fce1c755711f160a6fb06174.jpg,lcc,207887,153992,13155,0.5543150754331607,0.713259601215259,0.5744654981361174,0.9404864233946489,train
GPAB2869_jpg.rf.f5f4b6550e77b27a16ff75349110b44f.jpg,lcc,277078,132571,149149,0.49584644182692134,0.6629643631352019,0.6763790464519626,0.650071440805017,train
GPAB2870_jpg.rf.bf5e43594708726bc8b61ede51e9e0d6.jpg,lcc,93797,210157,61520,0.2566447955258103,0.40846036436004013,0.30858945761529705,0.6039068485742063,train
GPAB2871_jpg.rf.504bfd08c70eccfa9fd23ba467a0b88b.jpg,lcc,215710,68075,160419,0.48561021512638336,0.6537518525141155,0.7601176947336893,0.5735000491852529,train
GPAB2907_jpg.rf.bf31d322ee0d726153fd605a1778f741.jpg,lcc,165684,172673,242584,0.2851993575939725,0.44382119537920645,0.4896721510120967,0.4058216661604632,train
GPAB2908_jpg.rf.88dda92c5d3e1444f5a1b36c77499932.jpg,lcc,230644,52116,268444,0.41843673122836555,0.5899970326713121,0.8156882161550432,0.46213092681050233,train
GPAB2909_jpg.rf.f8bd8c4e84c1945b4c81d8aa05b48c12.jpg,lcc,403289,96414,32639,0.7575750175638969,0.862068486401156,0.807057392090902,0.9251275439980914,train
GPAB2911_jpg.rf.a892723d63b47464304a3bf61c90205b.jpg,lcc,199079,169650,17915,0.5148896659459348,0.6797718375409536,0.5399060014265219,0.9174401135515268,train
GPAB2912_jpg.rf.bf1be34d721f9328c589ea24f4d294f3.jpg,lcc,945118,49701,22098,0.9293954177184569,0.9634058515775712,0.9500401580589032,0.9771529834080495,train
GPAB2913_jpg.rf.a426d17e675cf5b48b74ca8af4351b03.jpg,lcc,221622,45551,5164,0.8137785170579098,0.897329535447274,0.829507472686237,0.9772296349862867,train
GPAB2915_jpg.rf.a6786972f25a53ecff6281be316a127d.jpg,lcc,232875,87117,322478,0.36246828645695517,0.5320759243498278,0.7277525688142203,0.4193278869475811,train
GPAB2916_jpg.rf.7f634b0de0ff892d3d6e051ea3b40642.jpg,lcc,218882,195841,11211,0.513887128052703,0.6788975459666013,0.5277787824644401,0.9512762230924018,train
GPAB2941_jpg.rf.18f7f408bdbb3d1b44d43910c2e6eba4.jpg,lcc,259189,119386,171042,0.4715811192157448,0.6409175995232479,0.6846437297761342,0.6024414791123838,train
GPAB2942_jpg.rf.1e3195c08fa8efff9464de31cf8e5d3c.jpg,lcc,230812,120728,44757,0.5824217695314373,0.7361144553817598,0.656573931842749,0.837583327587646,train
GPAB2943_jpg.rf.785d4f902aaf6a01200939a608fa2ac6.jpg,lcc,346824,146428,20454,0.6751410339766325,0.8060706773732467,0.7031375442978437,0.9443092153627497,train
GPAB2944_jpg.rf.4c5671d6eb3325a6fb91a55ecd6b13f6.jpg,lcc,214763,100385,3751,0.6734514689603919,0.8048652517885853,0.681467120210187,0.9828340518227665,train
GPAB2946_jpg.rf.4ae04bdc56ebbfb34e63f95e6dec2beb.jpg,lcc,4964,64330,681,0.07093962129331904,0.13248108461548727,0.07163679395041418,0.879362267493357,train
GPAB2949_jpg.rf.7fbf6a8deca8c7aae18c53062828ddff.jpg,lcc,3356,214689,272,0.015372142343473023,0.030278834138573484,0.015391318305854296,0.9250275633958104,train
GPAB2950_jpg.rf.502dd1ed83690517b5d11f810ee8abd0.jpg,lcc,203912,155821,24502,0.5306960584017594,0.6934048800724989,0.5668426305065145,0.8927298676963759,train
GPAB2952_jpg.rf.d5edd999c3d70eee6ea6ae39f932ee17.jpg,lcc,143070,105411,30945,0.5120139142384745,0.6772608498068621,0.5757784297390948,0.8221705025428843,train
GPAB2953_jpg.rf.e9d7fd4bca495dd962d44280979b6764.jpg,lcc,172725,154997,114039,0.39099196171685596,0.5621771692113409,0.527047314492161,0.6023245595681467,train
GPAB2985_jpg.rf.1aa4eb008b359be4a92a854650b08c4f.jpg,lcc,243472,106550,110623,0.5285458433283765,0.6915668844808462,0.6955905628789048,0.6875894886965362,train
GPAB2986_jpg.rf.8384c7104ca8ce5717f2a1895ec3f4e6.jpg,lcc,132960,109973,101735,0.3857625308993002,0.5567512792382356,0.5473113986160794,0.5665225079358316,train
GPAB2987_jpg.rf.8edaf56f6842917821771008f1c445b3.jpg,lcc,284032,157358,13651,0.6241899081621216,0.7686169025251903,0.6434944153696278,0.9541424938609192,train
GPAB2988_jpg.rf.83afaab24b357370faadb37c4a8f2e80.jpg,lcc,162958,105649,18484,0.5676179329898883,0.7241789227395239,0.6066781580524707,0.8981272252289988,train
GPAB2989_jpg.rf.8c0306c24da4ca0fa0a6db116a0c7028.jpg,lcc,352408,36902,394455,0.44963477572997007,0.620342148598849,0.9052117849528654,0.47185092848353716,train
GPAB2990_jpg.rf.26380753fc33e784adf7e3cfce47a36f.jpg,lcc,56360,3726,852655,0.06174807530285152,0.11631398584874023,0.9379888826016044,0.06200117709828771,train
GPAB2991_jpg.rf.349d021fabfa3966b9f88f23b1096169.jpg,lcc,330655,45261,97267,0.6987888406810896,0.8226906416466999,0.8795981017035721,0.7726992302335473,train
GPAB2992_jpg.rf.e4effd5df06ee1d3cc045935c76638eb.jpg,lcc,107845,25490,4786,0.7808008919715322,0.8769098168039485,0.8088273896576292,0.9575072582148787,train
GPAB2994_jpg.rf.399149a84f76c2e820ddc039f29be960.jpg,lcc,57078,80101,5619,0.3997114805529489,0.5711341031439493,0.41608409450426087,0.9103784870089477,train
GPAB2995_jpg.rf.77053a52828cd1b35e1a6b481dda0977.jpg,lcc,42783,3617,826538,0.04901035354171774,0.09344112453465629,0.9220474137931034,0.049214271828242964,train
GPAB2996_jpg.rf.71234c52d0bc86b7485ea41a885640db.jpg,lcc,127837,134223,253437,0.24798786413887958,0.3974203135540792,0.48781576738151566,0.33528905721344754,train
GPAB3022_jpg.rf.4a7028ccc8d0c43d90f9f26c5b803a76.jpg,lcc,145644,77575,128263,0.4143711484514143,0.5859440061473349,0.6524713398053034,0.531727922250983,train
GPAB3023_jpg.rf.2d06d6161234dba9738fbea660799947.jpg,lcc,221279,158416,79092,0.48231314313613943,0.6507574264850764,0.5827809162617364,0.7366856321016343,train
GPAB3024_jpg.rf.962d5da92455184bd060dd0c24c8dab4.jpg,lcc,218160,98893,98217,0.5253449562934958,0.6888211799251693,0.6880868498326779,0.6895570790544192,train
GPAB3025_jpg.rf.0e7dd03ddf2d70bda47a0516e862f4c9.jpg,lcc,72627,131200,51304,0.28466552476962814,0.4431745373110649,0.35631687656689254,0.5860277089670866,train
GPAB3026_jpg.rf.0132f1051a4116579dca9e90f5fe8dac.jpg,lcc,106483,107070,22100,0.4518635451277938,0.6224600743563963,0.4986256339175755,0.8281265797189364,train
GPAB3027_jpg.rf.747b37a57bb87ebb8bad757bc73c82cb.jpg,lcc,163653,122844,25575,0.5244078289625471,0.6880151347942614,0.5712206410538331,0.8648455831060943,train
GPAB3028_jpg.rf.bab6e79b28a15e973dd2a4273d4b3f69.jpg,lcc,269186,117813,51298,0.6141634553738675,0.7609681080676144,0.6955728567774077,0.839935847031365,train
GPAB3029_jpg.rf.9be364b3f26fd5581081ef77d347a1a7.jpg,lcc,332232,123933,55818,0.6489121709119248,0.7870791208400704,0.72831541218638,0.8561577116350986,train
GPAB3031_jpg.rf.ab0edf94425b881b01d5ae81bd81b21d.jpg,lcc,167971,223468,18274,0.4099723464962059,0.5815324641153294,0.42911156016646274,0.901881929716234,train
GPAB3032_jpg.rf.1d597c1e44f74b2246f4f867092f84fd.jpg,lcc,295109,128416,215932,0.4614993658682288,0.6315423415788719,0.6967923971430258,0.5774663872370318,train
GPAB3033_jpg.rf.50b9b3afcefbc3350536ce8c5bc36581.jpg,lcc,155049,187238,43146,0.40227224965169045,0.5737434364141637,0.45297951718879187,0.7823053053810641,train
GPAB3035_jpg.rf.d5c32d9742ccdb6a97e4a8d5755c24d6.jpg,lcc,119150,34907,390878,0.21864993072568287,0.35883960637568985,0.7734150346949505,0.23361462507940742,train
GPAB3036_jpg.rf.73115f2d96e2a173cce8abbe17c95bd0.jpg,lcc,130630,14790,284254,0.30402118815660245,0.46628258945144063,0.8982945949663045,0.31485909314410776,train
GPAB3065_jpg.rf.623b37a3e1def7e946fbe7642cf75b09.jpg,lcc,292589,112487,17124,0.6930104216011369,0.8186723634527112,0.7223064313857153,0.9447101025788391,train
GPAB3066_jpg.rf.c7ab7f595d1fabcf9345d55074498965.jpg,lcc,493127,113511,90413,0.707447518187335,0.82866092298799,0.8128851143515573,0.8450611783253933,train
GPAB3068_jpg.rf.7d5b5b389e42fbf25daa11b1aab52fd6.jpg,lcc,548916,55948,218470,0.6666990553044086,0.8000233193660047,0.9075031742672733,0.7153062474426168,train
GPAB3069_jpg.rf.b4e787e9b2ba7d152d6ea99e92e0ca40.jpg,lcc,405210,104795,113748,0.6496321460578145,0.7876084951548307,0.7945216223370359,0.7808146323979975,train
GPAB3070_jpg.rf.9cd39d8ce8d5b63ee10a306d3f11ec2a.jpg,lcc,220541,293887,70435,0.3770814703614351,0.5476531032872943,0.42871111214786134,0.7579353623666557,train
GPAB3072_jpg.rf.0ac2243c6b202e76c28f399d6eb11d70.jpg,lcc,80629,613396,290483,0.08189776009946084,0.15139648702467381,0.11617593026187817,0.2172632520640669,train
GPAB3075_jpg.rf.3f2d5382731b43b7f93907122f078970.jpg,lcc,491890,116174,137567,0.6596962840869008,0.7949602471392405,0.808944453215451,0.7814513143868446,train
GPAB3077_jpg.rf.e6dd2d28fb69105d93898db9cb337457.jpg,lcc,452018,51195,158306,0.6833031250803075,0.8118598663537898,0.8982637570968953,0.7406197364023044,train
GPAB3080_jpg.rf.78f928f2c19bd787656114709b49bc5b.jpg,lcc,276941,27054,34261,0.818731966321366,0.9003327389437855,0.9110051152157108,0.889907519874551,train
GPAB3096_jpg.rf.a6470fed9e9e1c7e6665b90f39689d33.jpg,lcc,388955,242955,5415,0.6102930216137763,0.7579900222161593,0.6155227801427419,0.9862692395466186,train
GPAB3101_jpg.rf.b62e7eeebc3c25bf04dbff6c796cb5d3.jpg,lcc,255429,104727,147942,0.5027160114781006,0.6690765356038489,0.7092176723419852,0.633235904415538,train
GPAB3103_jpg.rf.57b80bcdb3fdddfed29907c8e94f6a12.jpg,lcc,211831,188560,103704,0.4202203949652347,0.5917678642764755,0.5290603435142148,0.6713391541350405,train
GPAB3104_jpg.rf.e80e02c3e101d1c16303a7ca427c6a49.jpg,lcc,409833,109979,72151,0.692328743519443,0.818196519051783,0.7884254307326495,0.8503041594741734,train
GPAB3116_jpg.rf.ed8a4389d5c8493ac5b2c1d64f48a03b.jpg,lcc,398153,148836,54553,0.6618872830159822,0.7965489474289659,0.7278994641574145,0.879495743374287,train
GPAB3117_jpg.rf.48324a5515ea6a6df152c7f05a2f131c.jpg,lcc,225282,99729,34817,0.626082461620552,0.7700500760540753,0.6931519240887232,0.8661394315241504,train
GPAB3118_jpg.rf.57920e1593dd8f883f267a8dc21b88b2.jpg,lcc,315520,64839,324592,0.44757720749385416,0.6183811200906248,0.8295320999371646,0.4929137400954833,train
GPAB3119_jpg.rf.1eb13bc3f53bc0650f9acc7db755b399.jpg,lcc,377256,94328,115752,0.64231717449637,0.7822084363129697,0.7999762502544615,0.7652127348846266,train
GPAB3120_jpg.rf.5603d780549b726b1d30303f98c1122b.jpg,lcc,295108,111727,266079,0.43855232615163303,0.6097134156041908,0.7253751520886846,0.525863927710371,train
GPAB3121_jpg.rf.1b45c081583cecc29304e3ac5124201e.jpg,lcc,83698,120678,46556,0.3335485310761481,0.5002420583928519,0.40952949465690686,0.6425752759992016,train
GPAB3122_jpg.rf.dfef5ccb273d37124bbe24778f8a3383.jpg,lcc,121362,51527,646749,0.14806780554342283,0.25794261424017,0.7019648444956013,0.158000601475568,train
GPAB3123_jpg.rf.0e78506e475476935d0cdd5fd34e42bc.jpg,lcc,232647,163193,87856,0.48097772154411034,0.6495407926091272,0.5877298908649959,0.7258808809901935,train
GPAB3124_jpg.rf.261f7fde12c4e7185009978cb8d41d5e.jpg,lcc,378212,208911,111316,0.5415104253914802,0.7025712138845364,0.6441784770823149,0.7726054485136703,train
GPAB3125_jpg.rf.cdb4c107b0c18a67d6336053f841f63c.jpg,lcc,441297,57721,65090,0.782291688825544,0.8778492249392036,0.8843308257417568,0.8714619451131249,train
GPAB3127_jpg.rf.a33eb97ca070a71c354688a5df3fe396.jpg,lcc,411324,73584,35890,0.7897956597375566,0.8825540004420023,0.8482516271127719,0.9197475928749994,train
GPAB3128_jpg.rf.9c417291ab540802a566e82e730a3fa4.jpg,lcc,222473,601353,61460,0.25130070960119105,0.401663177640624,0.27004852966524484,0.7835404831421497,train
GPAB3141_jpg.rf.496a8f719ffca8981eff66e05d24afae.jpg,lcc,338779,114192,200255,0.5186244883087936,0.683018734784603,0.7479043912303437,0.6284928223451582,train
GPAB3142_jpg.rf.47763a8ac2730698e4e7bffda081cd94.jpg,lcc,253114,44550,264576,0.450188531587934,0.6208689722500902,0.8503346054611911,0.4889296683343314,train
GPAB3143_jpg.rf.9fc36c71d76476227a44163b79392c05.jpg,lcc,503434,71534,163950,0.6813124054360565,0.8104530761008152,0.8755861195753503,0.7543393308799732,train
GPAB3144_jpg.rf.a2b5b1860a1a0c32d5417f89d91114ef.jpg,lcc,330382,69187,376255,0.42584658376126544,0.5973245489538115,0.8268459264857885,0.46754132602736626,train
GPAB3147_jpg.rf.08712d02692fd16b9c2191bf24d63a26.jpg,lcc,75585,11730,356389,0.17035005318861224,0.29110957482249766,0.865658821508332,0.17497580872922908,train
GPAB3148_jpg.rf.215b32be1c7c28f0b92ea81efb374979.jpg,lcc,204555,60263,49338,0.6511255554565247,0.7887050785504838,0.7724361637048841,0.8056740437901005,train
GPAB3149_jpg.rf.b85de5970d00d2f79e110927d0172e6e.jpg,lcc,286759,113045,58946,0.6250877384196185,0.7692972184105088,0.7172489519864734,0.8294904615206606,train
GPAB3150_jpg.rf.6c8b56def24a487f2d90b80b7048e1f4.jpg,lcc,406081,69542,159479,0.6393949318377206,0.7800377071081644,0.8537875586336237,0.7180157719782163,train
GPAB3151_jpg.rf.2c56a82516e6b16eb781cce5002c00e2.jpg,lcc,358448,59444,223439,0.5589126363765357,0.7170544690376573,0.8577527207986753,0.6160096376100515,train
GPAB3152_jpg.rf.20844ffc2344e194ff3830fb974c5f8f.jpg,lcc,350232,107033,127630,0.5987946554509784,0.749057614634162,0.7659278536516024,0.7329145234398216,train
GPAB3153_jpg.rf.861109ea12d8895926392ecc8c013b29.jpg,lcc,215650,76903,402026,0.31047584220081514,0.4738368037054412,0.7371313915769109,0.34913125975430487,train
GPAB3155_jpg.rf.d0fa59781b378d4a698078e736ac7453.jpg,lcc,719381,227717,683,0.7590160596171478,0.8630007161871491,0.7595634242707724,0.999051473202382,train
GPAB3159_jpg.rf.ed9a35831ae623a1f7ac0a397fdfcda7.jpg,lcc,344257,7348,15822,0.9369398547194409,0.9674434158980671,0.97910154861279,0.9560596424673474,train
GPAB3160_jpg.rf.f7c2f442d5222845a4cf61cc49b880d6.jpg,lcc,446816,20945,17288,0.9211770357221641,0.958971524845337,0.9552228595372423,0.9627497285091272,train
GPAB3161_jpg.rf.cb2162d68a96947fa46eb221ba5066b1.jpg,lcc,214154,176062,598972,0.21649474114121886,0.35593206253916176,0.5488088648338356,0.2633712364381412,train
GPAB3162_jpg.rf.8427e11d3cb16eaac10a9b2e994311b9.jpg,lcc,1033507,255,6623,0.9933889858081383,0.996683530289909,0.9997533281354896,0.9936325267033929,train
GPAB3163_jpg.rf.0e42e962764a40f2e739c5cd3e6b899f.jpg,lcc,0,0,1003111,0.0,0.0,,0.0,train
GPAB3188_jpg.rf.652a96859d459386ddd0760e01ffd599.jpg,lcc,222766,113681,177714,0.43326117694652067,0.6045809150702851,0.6621132005932584,0.5562475029964044,train
GPAB3190_jpg.rf.26f6a121f4430f3d59f86dedf34efe38.jpg,lcc,311194,88028,92796,0.6324849903865306,0.7748738813663143,0.7795011296972612,0.7703012450803237,train
GPAB3191_jpg.rf.e826bca6abc790f4761354a9d8dccd08.jpg,lcc,151841,175695,118314,0.34056521251542,0.5080919739464037,0.46358568218455376,0.562051414928467,train
GPAB3192_jpg.rf.1439ae1e342b14aff4b7668dcbeaf30e.jpg,lcc,446787,64693,68760,0.7700037915345375,0.8700589176331294,0.8735180261202784,0.8666270970444984,train
GPAB3193_jpg.rf.26438fdc8ba83c1997cdc08912b8e571.jpg,lcc,450946,56415,99045,0.743637101216017,0.8529723308794044,0.888806983587623,0.8199152349765724,train
GPAB3196_jpg.rf.b987e9397cd4dc6740305db480e7d1a3.jpg,lcc,63527,135888,33360,0.2729116099237461,0.4287989956193343,0.31856680791314596,0.6556813607604736,train
GPAB3197_jpg.rf.61ef5ee307e4fe0e326bb6dfa6132654.jpg,lcc,213728,118303,34484,0.5831357516063462,0.7366844580632597,0.6436989317262545,0.8610703753243195,train
GPAB3200_jpg.rf.195175530cb552d58d2e1d0d144f0c0f.jpg,lcc,313665,70246,110851,0.6339714852797911,0.7759884318559375,0.8170253001346667,0.738876744339436,train
GPAB3201_jpg.rf.64c5d806908d0ba5fcd43bc8fbac2fe3.jpg,lcc,255845,52625,127358,0.587032040162633,0.7397859971402672,0.829399941647486,0.6676487397019334,train
GPAB3202_jpg.rf.26fcceb9e7688f7eb1ddf902d85cb3e8.jpg,lcc,3184,88292,159989,0.012661801841210506,0.025006970378835182,0.034806943897852986,0.01951303218056909,train
GPAB3203_jpg.rf.f3c3a83f132b77b020cd73afb748d82e.jpg,lcc,31287,88234,148283,0.11682797867096832,0.20921391817206134,0.2617698981768894,0.1742328896809044,train
GPAB3205_jpg.rf.8246c4bca81e9d44ca242b4c3e16fa1b.jpg,lcc,255346,23075,280116,0.45716935493978017,0.6274759394163535,0.9171219124994163,0.47687044085294567,train
GPAB3206_jpg.rf.4e643a6937100e965b0d605f248af3bf.jpg,lcc,25442,3979,392717,0.06026939057843644,0.11368693864783949,0.8647564664695285,0.060842885122644734,train
GPAB3208_jpg.rf.88ac674c1a1d170840701939258f0f75.jpg,lcc,726771,51336,20816,0.9096884180327767,0.9527087345168822,0.9340244979160963,0.9721557490967606,train
GPAB3209_jpg.rf.f6dac21895ad4908531149409119db3c.jpg,lcc,973301,54388,8722,0.9391071688741243,0.9685974905857158,0.9470773745753822,0.9911183342956326,train
GPAB3210_jpg.rf.d299f498373d90b3cc0570fb8429706d.jpg,lcc,25651,17297,568945,0.04192072797041313,0.0804681716085478,0.5972571481791934,0.0431402162140344,train
GPAB3211_jpg.rf.2bbee665257083af1512a10f8e4cb798.jpg,lcc,24833,29380,1683,0.4442715042221268,0.6152188185162705,0.458063564089794,0.9365288882184342,train
GPAB3213_jpg.rf.aad7bced0969440a4a59c024517dbe40.jpg,lcc,2995,1035849,0,0.0028830122713323658,0.005749448811188677,0.0028830122713323658,1.0,train
GPAB3214_jpg.rf.a9331ffc6e7ef157654776be1e3f6aa5.jpg,lcc,0,1038915,0,0.0,0.0,0.0,,train
GPAB3217_jpg.rf.2f1ef4bd35e7cb3d66255acbcc57cad6.jpg,lcc,0,12434,0,0.0,0.0,0.0,,train
GPAB3218_jpg.rf.d9d14010d4157d4108be2e17946d432c.jpg,lcc,55342,79017,12994,0.37557430116794366,0.5460618170157132,0.41189648627929654,0.8098513228752049,train
GPAB3219_jpg.rf.ff338c196dc32a1235219d6a9764c2bc.jpg,lcc,85255,94989,56558,0.3600265200462834,0.5294404406673353,0.47299771420962694,0.6011790174384577,train
GPAB3221_jpg.rf.8d374c772359fb68a5172ca00d2a6e6e.jpg,lcc,225880,142622,13359,0.5915241409832374,0.7433429701139137,0.6129681792771817,0.9441604420683919,train
GPAB3223_jpg.rf.665c44ab9c7d66a0223d88910b91bfc1.jpg,lcc,113054,166329,49422,0.34383297090980974,0.5117198020182909,0.40465597405711873,0.6958196902927202,train
GPAB3224_jpg.rf.3496e1b9cc1114642afead4714dc1e93.jpg,lcc,427024,137341,17963,0.7333049415449712,0.8461349459851469,0.7566450789825734,0.9596325285907229,train
GPAB3225_jpg.rf.83718ce0f906ef09e77f85fef62d54c7.jpg,lcc,1573,21685,4337,0.05700308026816452,0.10785792649478881,0.06763264253160203,0.2661590524534687,train
GPAB3226_jpg.rf.c75bfba17fbb447344c44f31fb1f214a.jpg,lcc,0,39589,0,0.0,0.0,0.0,,train
GPAB3227_jpg.rf.2b959500f6e4dec0055fc1e6488e6c59.jpg,lcc,263620,64808,76632,0.6508171628894485,0.7884787940419932,0.8026721229615015,0.7747786934389805,train
GPAB3228_jpg.rf.92aef0621bb3c3054cd3952cab4294ff.jpg,lcc,61462,39298,405826,0.12132589530701599,0.21639720586992647,0.6099841206828106,0.13152916402732362,train
GPAB3256_jpg.rf.7d206d4c2dfb923b428f093deabfd85f.jpg,lcc,35435,1650,904531,0.03763211330308746,0.07253459645402338,0.9555076176351625,0.037698172061542655,train
GPAB3257_jpg.rf.3ee28745ceb92561a0b0b7379c7e81aa.jpg,lcc,69633,0,899884,0.07182236103131766,0.13401915026704517,1.0,0.07182236103131766,train
GPAB3258_jpg.rf.c7ef61abe1c7481746e6bde8d974d808.jpg,lcc,40081,3491,853859,0.04466192944081495,0.08550503886883581,0.9198797392821078,0.044836342483835605,train
GPAB3260_jpg.rf.2a852c74755eedf1b0bbf6519188576e.jpg,lcc,940290,54843,28513,0.918569505473572,0.957556661724211,0.9448887736614101,0.9705688359759415,train
GPAB3262_jpg.rf.77bd56029fdd05e1a937a6123d894b5b.jpg,lcc,498655,6509,496567,0.4977933197634894,0.6647022832791029,0.9871150755002336,0.5010490121801969,train
GPAB3263_jpg.rf.d701924d1f6c7c918723e49532d90267.jpg,lcc,0,0,973216,0.0,0.0,,0.0,train
GPAB3264_jpg.rf.7edd339bc280e2edab14e6c55b7b5448.jpg,lcc,0,0,966258,0.0,0.0,,0.0,train
GPAB3265_jpg.rf.8995466d2b3f0f2c217c0f02097fd53f.jpg,lcc,797974,238115,1655,0.7689507238779506,0.8693862564947339,0.7701790097182771,0.9979302901720672,train
GPAB3267_jpg.rf.e3a20dea0057ae4369291cfe9aaf4c33.jpg,lcc,35910,505,980738,0.03530442322836388,0.06820104780055894,0.9861320884250996,0.035321960009757555,train
GPAB3268_jpg.rf.29fefe45e6a87e115961b6cbdb159bec.jpg,lcc,1032460,5466,2513,0.9923311217668696,0.9961508013656237,0.9947337286087833,0.9975719173350416,train
GPAB3269_jpg.rf.c2d884cd6974e828bacc14f4aaf2636f.jpg,lcc,1012599,573,27707,0.9728306556285601,0.9862282430101516,0.9994344494320806,0.9733664902442166,train
GPAB3271_jpg.rf.21bf1e78667a608bb741f6939825a79c.jpg,lcc,924187,113999,1171,0.8891911056547461,0.9413458521937884,0.8901940500064536,0.9987345438197973,train
GPAB3272_jpg.rf.2b8771d36365460b06cf19eab013370a.jpg,lcc,931638,98562,5171,0.8998107924599008,0.9472635864909617,0.9043273150844496,0.9944801982047567,train
GPAB3273_jpg.rf.7792a8041112c3f484a16677ed8557f4.jpg,lcc,811758,83466,41450,0.86663876652923,0.928555414222572,0.9067652341760275,0.9514186458636112,train
GPAB3274_jpg.rf.6f8cbaf27e8d238f2d942b271ee4af69.jpg,lcc,502763,13410,454959,0.517708200327041,0.6822236319412169,0.9740203381424445,0.5249571378750828,train
GPAB3275_jpg.rf.1d25169dab7666cefd953b8af141cd76.jpg,lcc,0,3876,950704,0.0,0.0,0.0,0.0,train
GPAB3277_jpg.rf.723ca0b955fa1ca90899447e24f64111.jpg,lcc,46361,263,868507,0.050660506528573505,0.09643553976528146,0.9943591283459162,0.05067507006475251,train
GPAB3278_jpg.rf.67e2d52633a3ffb9fbefaa6b690632d9.jpg,lcc,16587,26618,752394,0.02084844249427161,0.04084532360813902,0.3839138988542993,0.021570103812707988,train
GPAB3280_jpg.rf.9dcf0019e869d86acfed8f793c0121c8.jpg,lcc,0,2623,677863,0.0,0.0,0.0,0.0,train
GPAB3281_jpg.rf.55f02dc1fe6c46a6329e2a014ae50f24.jpg,lcc,4286,634,772657,0.005511994310531304,0.010963557554200672,0.8711382113821138,0.005516492200843563,train
GPAB3288_jpg.rf.7a58e4d38c7055a146449a1c5f7d18bb.jpg,lcc,35639,37788,644591,0.049635245913055105,0.0945761798802373,0.48536641834747435,0.052392573100274904,train
GPAB3405_jpg.rf.0a744a0303d7a1212bd37f5aef217427.jpg,lcc,331302,33420,23025,0.8544282741065695,0.9215004818864917,0.9083685656472601,0.93501765318477,train
GPAB3412_jpg.rf.aabe456f2f3adad085609422103a52ae.jpg,lcc,937630,30165,28207,0.9413936919805382,0.9698122496938404,0.9688312090887017,0.9707952791205969,train
GPAB3413_jpg.rf.d71936d8b4efe613f0112d09b364d35d.jpg,lcc,985925,51145,274,0.9504320649659129,0.9745861771222709,0.9506831747133752,0.9997221656075498,train
GPAB3414_jpg.rf.79f5f83a7d2e3362e7ffb0a7840a4535.jpg,lcc,857413,83974,31255,0.8815298948636806,0.9370352257172598,0.9107975784666668,0.9648293851021978,train
GPAB3415_jpg.rf.90f875249c32b02ae81d4b3bce2a27ef.jpg,lcc,26905,3678,577435,0.04425033469403866,0.08475043430463222,0.8797371088513226,0.044519641261541516,train
GPAB3481_jpg.rf.e4fc253b7043c340198c9e586f1f566a.jpg,lcc,646621,46202,208541,0.7173805477032587,0.8354357438864072,0.9333134148260089,0.7561386029781492,train
GPAB3586_jpg.rf.c59c039c860f1f9b98ea9f314e7dca24.jpg,lcc,228975,38845,13824,0.8129944184857479,0.8968526435561543,0.8549585542528564,0.9430640159143984,train
GPAB3587_jpg.rf.25c7a80ed8216118dd3cb579f5aa563d.jpg,lcc,455034,46281,56117,0.8163040514358703,0.8988627766265731,0.907680799497322,0.890214437612369,train
GPAB3590_jpg.rf.a50fd703628d75dc3f8bdc270e10fd2a.jpg,lcc,282430,110303,40800,0.6514613651094611,0.7889513843592476,0.7191399755049869,0.8737740927512917,train
GPAB3591_jpg.rf.9e62f22fe7bdeccd173ff1e1d01228c6.jpg,lcc,254472,103649,44828,0.6315240886563809,0.7741523316109464,0.7105754758866417,0.8502238556632141,train
GPAB3596_jpg.rf.622852fcf571639a210332332c8070c8.jpg,lcc,477305,74877,18880,0.8358199284841226,0.9105685318213946,0.8643979702344516,0.9619496760280943,train
GPAB3605_jpg.rf.5ac2aa8438d68ded3aa8d984a7d541ea.jpg,lcc,411395,91339,165810,0.6153596472333908,0.7618856250214132,0.8183154511133124,0.7127363761575177,train
GPAB3605_jpg.rf.f4da4dd3d31a95d97b751dc27409bdec.jpg,lcc,419368,75420,176900,0.6243494003168137,0.7687378099749234,0.8475710809477999,0.7033213253100955,train
GPAB3663_jpg.rf.e62d33ea7902a680b354db04cec4a201.jpg,lcc,623238,58032,119818,0.7779894343692578,0.8751339229923487,0.9148179136025364,0.8387497039254107,train
