image,accuracy,coral_cover,coral_cover_pred,pct_bleached_true,pct_bleached_pred,cover_true__branching_acropora,cover_pred__branching_acropora,cover_true__finger_acropora,cover_pred__finger_acropora,cover_true__finger_porites,cover_pred__finger_porites,cover_true__knob_porites,cover_pred__knob_porites,cover_true__mounding_,cover_pred__mounding_,cover_true__oddball,cover_pred__oddball,cover_true__pocillopora_,cover_pred__pocillopora_,cover_true__table_acropora,cover_pred__table_acropora,cover_healthy_true__branching_acropora,cover_healthy_pred__branching_acropora,cover_healthy_true__finger_acropora,cover_healthy_pred__finger_acropora,cover_healthy_true__finger_porites,cover_healthy_pred__finger_porites,cover_healthy_true__knob_porites,cover_healthy_pred__knob_porites,cover_healthy_true__mounding_,cover_healthy_pred__mounding_,cover_healthy_true__oddball,cover_healthy_pred__oddball,cover_healthy_true__pocillopora_,cover_healthy_pred__pocillopora_,cover_healthy_true__table_acropora,cover_healthy_pred__table_acropora,image_id,filename,DateTimeUTC,DateTimeLocal,latPhoto,lonPhoto,NorthPhoto_UTM,EastPhoto_UTM,Depth_WaterSurface,HoboTempPhoto,photo_tide,accuracy_cropped,tp_lcc,fp_lcc,fn_lcc,tn_lcc,iou_lcc,specificity_lcc,balanced_acc_lcc
data/train\GPAB4554_jpg.rf.6b291c5aaa77f010267e5d2c4688d0c7.jpg,0.9318504333496094,0.1644578787570358,0.2028698559502845,0.099681596549413,0.1400091795445947,0.0,0.0,0.0494994459626327,0.0543033436203125,0.0098161594552189,0.0098747318631979,0.0,0.0,0.0944158410517684,0.138691780466774,0.0,0.0,0.0110384983955001,0.0,0.0,0.0,0.0,0.0,0.0444266913502956,0.0543033436203125,0.0,0.0,0.0,0.0,0.0148495457277669,0.0085573327853772,0.0,0.0,0.0061760283298413,0.0,0.0,0.0,GPAB4554,GPAB4554.JPG,2024-10-04 00:18:37.819,2024-10-04 12:18:37.819,7.17143435098,171.13677152131,792702.6583312519,515100.98854573263,-2.074654086472981,31.849990104492186,-0.5305877833333335,0.9313838643578256,0.14935579953257294,0.053514056417711564,0.015102079224462855,0.7820280648252527,0.6852065584169582,0.9359528920719122,0.9220617129182618
data/train\GPAB4555_jpg.rf.e9611418c52e38b5feea68c1d6d92b5d.jpg,0.9960489273071288,0.1425710022411147,0.1437587738586542,0.1208127929820653,0.1208732857968632,0.0,0.0,0.1208127929820653,0.1208732857968632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217582092590494,0.022885488061791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217582092590494,0.022885488061791,0.0,0.0,GPAB4555,GPAB4555.JPG,2024-10-04 00:18:39.821,2024-10-04 12:18:39.821,7.17141123572,171.1367819801,792700.1033376487,515102.1440678684,-1.847971179882016,31.85857876269531,-0.5303542166666668,0.9960218772744817,0.14117582668712525,0.00258294717152896,0.001395175553989464,0.8548460505873563,0.97259376860488,0.9969875672757975,0.9936008687672087
data/train\GPAB4561_jpg.rf.36a5e769967fb55febee4557b2741043.jpg,0.933368682861328,0.1879358123224823,0.1389116670475473,0.059974304956762,0.0588201404585547,0.0,0.0,0.0844201235589747,0.0805677874800997,0.0352356243146548,0.0253090414673444,0.0,0.0,0.030284815535323,0.0128292777541994,0.0115656500673102,0.0,0.0264507233212283,0.0202055603459036,0.0,0.0,0.0,0.0,0.0401864330939866,0.0262250755199981,0.0298508035942334,0.0208316129688913,0.0,0.0,0.0199290217639704,0.0128292777541994,0.0115656500673102,0.0,0.0264507233212283,0.0202055603459036,0.0,0.0,GPAB4561,GPAB4561.JPG,2024-10-04 00:18:51.833,2024-10-04 12:18:51.833,7.17128657198,171.13683286461,792686.3237284819,515107.7663626895,-2.088351539934401,31.83432288183593,-0.5289528166666668,0.9329125081857339,0.12987999377788173,0.009031673269665558,0.05805581854460057,0.8030325144078521,0.6593981407003321,0.9888781288391797,0.8399825565641802
data/train\GPAB4579_jpg.rf.a48ec6435f51ef0c7d07347a796e51af.jpg,0.9967937469482422,0.9948187424023904,0.9944385018522324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948187424023904,0.9944385018522324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948187424023904,0.9944385018522324,GPAB4579,GPAB4579.JPG,2024-10-04 00:19:27.869,2024-10-04 12:19:27.869,7.17108521049,171.13672707100002,792664.0602075986,515096.0922612942,-1.867553665694168,31.808428206054685,-0.5261420666666669,0.9967717961372937,0.9930145201959584,0.0014239816562739982,0.00180422220643206,0.0037572759413355694,0.9967596211397616,0.7251667902149918,0.8616765855905808
data/train\GPAB4580_jpg.rf.0496ca1e8738a9c36fad566623244f47.jpg,0.9344396591186525,0.3614368867900976,0.3338300785638429,0.2396907760940077,0.2324431607591752,0.0,0.0,0.3062069468796269,0.2677152728033907,0.0,0.0,0.0,0.0,0.0470816537775362,0.0319181215348659,0.0,0.0,0.0081492463363438,0.0164742098966245,0.0,0.0177224743289618,0.0,0.0,0.0683357562466032,0.0352721120442154,0.0,0.0,0.0,0.0,0.0470816537775362,0.0319181215348659,0.0,0.0,0.0081492463363438,0.0164742098966245,0.0,0.0177224743289618,GPAB4580,GPAB4580.JPG,2024-10-04 00:19:29.871,2024-10-04 12:19:29.871,7.17107893223,171.13669892977,792663.3652352189,515092.985377447,-1.8672911516115809,31.79983954785156,-0.5260086000000002,0.9339908166145917,0.31462889098426605,0.01920118757957684,0.04680799580583156,0.6193619256303255,0.8265828149359002,0.9699306346039046,0.920212662666269
data/train\GPAB4582_jpg.rf.00e1bc8aa55f6785af673809468f4781.jpg,0.9332408905029296,0.1375856261390413,0.1572313878972121,0.0707391453805574,0.0704578057815767,0.0,0.0015948978631633,0.0585224774016127,0.0900219502499409,0.0336407264514914,0.0125709830370465,0.0,0.0,0.0458948423634062,0.0450258582778175,0.0,0.0,0.0,0.0080176984692437,0.0,0.0,0.0,0.0,0.0197542647434432,0.0211590423315275,0.0336407264514914,0.0125709830370465,0.0,0.0,0.0139344718785227,0.0450258582778175,0.0,0.0,0.0,0.0080176984692437,0.0,0.0,GPAB4582,GPAB4582.JPG,2024-10-04 00:19:33.875,2024-10-04 12:19:33.875,7.171066572750001,171.136642781,792661.9970777371,515086.78636382485,-2.140176861330822,31.790169799804687,-0.5257416666666668,0.9327838409288622,0.11380042748255781,0.0434309604146543,0.023785198656483486,0.8189834134463043,0.628674032856104,0.9496402637397873,0.8883823282855038
data/train\GPAB4583_jpg.rf.d0f6ee6e27b8aac8b47085b723d6e97c.jpg,0.960392951965332,0.1663177927612185,0.1559984867194266,0.076749058520557,0.0953558801896593,0.0,0.0,0.0618063730620694,0.0615183120392223,0.0286255840437238,0.0200471267833377,0.0,0.0,0.0490635136147241,0.0511145080973953,0.0,0.0,0.026978835196448,0.0233185397994711,0.0,0.0,0.0,0.0,0.0284565882436535,0.0027442613443231,0.0286255840437238,0.0200471267833377,0.0,0.0,0.0173451143890321,0.0256383912367996,0.0,0.0,0.0153181249915982,0.0122128271653066,0.0,0.0,GPAB4583,GPAB4583.JPG,2024-10-04 00:19:35.877,2024-10-04 12:19:35.877,7.171059849120001,171.13661570107,792661.2529062034,515083.7966731831,-2.217803075362389,31.79875845800781,-0.5256082000000001,0.9601217922004598,0.1412190358405524,0.014779450878874195,0.0250987569206661,0.8189027563599073,0.7797967158528758,0.9822720807154744,0.9156818255561368
data/train\GPAB4584_jpg.rf.5e0c84dd7c16e04e3c9c949fcb14098e.jpg,0.967820167541504,0.4408841168913222,0.4272213825776852,0.4281422176473864,0.4209042043466487,0.0,0.0,0.1546532417427308,0.1557277093579503,0.0,0.0,0.0,0.0,0.0247396408455167,0.0063171782310364,0.0,0.0,0.0,0.0,0.2614912343030747,0.2651764949886984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127418992439358,0.0063171782310364,0.0,0.0,0.0,0.0,0.0,0.0,GPAB4584,GPAB4584.JPG,2024-10-04 00:19:37.879,2024-10-04 12:19:37.879,7.17105376321,171.13658612246,792660.5791511963,515080.5310806613,-2.1914520436741864,31.80734711621093,-0.5254747333333335,0.96759985635357,0.41785267791128866,0.009368704666396555,0.023031438980033514,0.5497471784422812,0.9280401097002862,0.9832437157493957,0.9655022517269096
data/train\GPAB4585_jpg.rf.db7c05489c86feb0202db4c7dd4a8d2f.jpg,0.9702062606811525,0.2430332441624433,0.222595314591443,0.034276381108574,0.2187333764784732,0.0040414961505445,0.1985796671166819,0.0160939693464663,0.0158337542224944,0.0051995014623897,0.0,0.0,0.0,0.2155042124123574,0.0081818932522665,0.0,0.0,0.0025272553737783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051995014623897,0.0,0.0,0.0,0.201435312056506,0.0038619381129698,0.0,0.0,0.0025272553737783,0.0,0.0,0.0,GPAB4585,GPAB4585.JPG,2024-10-04 00:19:39.881,2024-10-04 12:19:39.881,7.17104751734,171.13655797533,792659.8877602232,515077.42354391847,-2.1979488756044185,31.815935774414054,-0.5253412666666668,0.9700022852841147,0.2178154220190005,0.00477989257244249,0.025217822143442786,0.7521868632651142,0.8789502642550492,0.9936854656620241,0.9449613076573695
data/train\GPAB4591_jpg.rf.5ac7ba27479417886e5a0d0c916ff54a.jpg,0.9603252410888672,0.5462587594556031,0.5440291671387667,0.0801500989969715,0.0,0.5462587594556031,0.5440291671387667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4665772397224628,0.5440291671387667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GPAB4591,GPAB4591.JPG,2024-10-04 00:19:51.893,2024-10-04 12:19:51.893,7.17101803052,171.13641941297,792656.6235121574,515062.1257560583,-1.95515824769754,31.79116508886719,-0.5245404666666669,0.9600536177583859,0.5251707721763779,0.018858394962388836,0.02108798727922523,0.43488284558200807,0.9293130956487168,0.9584379966437201,0.9599168023257342
data/train\GPAB4592_jpg.rf.974ab00ec7fa04dcc551ce9db859dc81.jpg,0.954275131225586,0.2869548685193471,0.2421613794666262,0.2869548685193471,0.0414721454592941,0.2869548685193471,0.2421613794666262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.089078070298412e-05,0.0,0.0,0.0,0.0,0.2006892340073321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.089078070298412e-05,0.0,0.0,0.0,GPAB4592,GPAB4592.JPG,2024-10-04 00:19:53.895,2024-10-04 12:19:53.895,7.171011109,171.13639280464997,792655.857481293,515059.1881420231,-1.8995024750933736,31.78257643066406,-0.5244070000000002,0.9539620873285798,0.24153916765727657,0.0006222118093496265,0.04541570086207053,0.7124229196713033,0.8399110505649497,0.9991273879003176,0.9204298198737053
data/train\GPAB4600_jpg.rf.7e83c163f416736020b735d0bfeee1b3.jpg,0.9831695556640624,0.2680551848103502,0.2547813328775568,0.0031811538956412,0.0,0.0,0.0,0.0,0.0,0.0092678833084,0.0,0.0,0.0,0.0031811538956412,0.0,0.0,0.0,0.0083528094591558,0.0078074139225653,0.247253338147153,0.2469739189549914,0.0,0.0,0.0,0.0,0.0092678833084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083528094591558,0.0078074139225653,0.247253338147153,0.2469739189549914,GPAB4600,GPAB4600.JPG,2024-10-04 00:20:09.911,2024-10-04 12:20:09.911,7.1709591475500005,171.13616967316,792650.1059502878,515034.55375726585,-2.008209588549692,31.773164084960936,-0.5235044500000001,0.9830543302293157,0.2529454239586113,0.0018359089189454725,0.015109760851738874,0.7301089062707043,0.9372129345339528,0.9974917386108271,0.9705618204454203
data/train\GPAB4602_jpg.rf.7bef0784627890ce0bfb4278c99e4f5f.jpg,0.9876251220703124,0.3004505274397328,0.2942994643985382,0.0118594723106142,0.0130942938952187,0.0,0.0,0.0191234111034081,0.0204340887573623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017533314257292,0.0,0.2795737849105955,0.2738653756411758,0.0,0.0,0.0072639387927938,0.0073397948621435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017533314257292,0.0,0.2795737849105955,0.2738653756411758,GPAB4602,GPAB4602.JPG,2024-10-04 00:20:13.915,2024-10-04 12:20:13.915,7.170957475399999,171.13615182255,792649.9205133633,515032.58291474456,-1.9637918272760837,31.79034140136719,-0.5233042500000001,0.9875404005584542,0.29114519619836254,0.0031542682001756694,0.00930533124137023,0.6963952043600916,0.9589611243943469,0.9954910005311969,0.9822598705337007
data/train\GPAB4619_jpg.rf.e6b9dac7f6f65d310b5114459475f4be.jpg,0.9756507873535156,0.0950015651315574,0.0933000846899407,0.0211888086372217,0.017846340568786,0.0039310727584531,0.0039473962164144,0.0694659156595733,0.0513651211872723,0.0014959969119858,0.0,0.0,0.0,0.0061155355150435,0.0100734939689623,0.0,0.0,0.0141908461888566,0.0119929405845334,0.0,0.0159211327327581,0.0039310727584531,0.0039473962164144,0.0500006721423866,0.0513651211872723,0.0014959969119858,0.0,0.0,0.0,0.0061155355150435,0.0100734939689623,0.0,0.0,0.0124672810688216,0.0100677327485054,0.0,0.0,GPAB4619,GPAB4619.JPG,2024-10-04 00:20:47.949,2024-10-04 12:20:47.949,7.17088012442,171.13581110653,792641.3583995604,514994.9667697102,-2.300704888920497,31.743515624999997,-0.5216025500000001,0.9754840865488945,0.08189286818519637,0.011407216504744327,0.013108696946361034,0.8935912183636983,0.7696062949494228,0.9873953190798583,0.9247056543650238
data/train\GPAB4624_jpg.rf.171cc1916947444aa4cda7c4944883bc.jpg,0.9696712493896484,0.5646716200359885,0.5667437389936684,0.5459649372122991,0.0088156275025301,0.5372645341189077,0.540737589851034,0.0243200319555694,0.0250267416649543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036170862435498,0.00097940747768,0.0,0.0,0.0,0.540737589851034,0.0156196288621781,0.0162111141624241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036170862435498,0.00097940747768,0.0,0.0,GPAB4624,GPAB4624.JPG,2024-10-04 00:20:57.959,2024-10-04 12:20:57.959,7.1708466954,171.13567124569,792637.6583333114,514979.5257341648,-1.8794506351652995,31.764789928710933,-0.5211020500000001,0.9694636111713906,0.5504394851005237,0.016304253893144716,0.014232134935464824,0.4190241260708668,0.947439488972077,0.9625472295316639,0.9686714806842947
data/train\GPAB4627_jpg.rf.2fb7bd47296ae69f79ff5f44a291d51e.jpg,0.9890670776367188,0.0599262947862875,0.0530569995947941,0.0069797185835847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015756937949735,0.0,0.058350600991314,0.0530569995947941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015756937949735,0.0,0.0513708824077292,0.0530569995947941,0.0,0.0,GPAB4627,GPAB4627.JPG,2024-10-04 00:21:03.965,2024-10-04 12:21:03.965,7.170826442700001,171.13558768425,792635.4167187954,514970.3003210332,-1.7841088141004704,31.786416015625,-0.5207356666666668,0.9889922281136035,0.0509877612473425,0.0020692383474516032,0.008938533538944998,0.9380044668662608,0.8224424998063938,0.9977988552004216,0.9243200332723778
data/train\GPAB4628_jpg.rf.8640cf52804df4fb7657188b9a2a88b1.jpg,0.8392276763916016,0.2732556464761495,0.1251193052736291,0.2114655968720413,0.0628088254215773,0.2114655968720413,0.0836125924915934,0.0,0.0,0.0,0.0,0.0,0.0,0.0585714477754967,0.0387979789638637,0.0020001037019682,0.0,0.0012184981266431,0.0014499071483303,0.0,0.0012588266698417,0.0,0.0272102442181351,0.0,0.0,0.0,0.0,0.0,0.0,0.0585714477754967,0.0323915018157446,0.0020001037019682,0.0,0.0012184981266431,0.0014499071483303,0.0,0.0012588266698417,GPAB4628,GPAB4628.JPG,2024-10-04 00:21:05.967,2024-10-04 12:21:05.967,7.1708208102,171.13555926371,792634.7931323395,514967.162573959,-1.7523282070788608,31.786416015625,-0.5206022000000001,0.8381269888213119,0.11825097028554521,0.006868334988083896,0.15500467619060432,0.7198760185357665,0.42213797500462713,0.9905491732343283,0.7116488350736667
data/train\GPAB4630_jpg.rf.fca28b4034a377b0c3e818f7d4f5dc9a.jpg,0.8811874389648438,0.2178999199190356,0.1031767369599575,0.0413425179990129,0.0221682161149017,0.0,0.0,0.0101800765474158,0.0098459257609131,0.0193999496853413,0.0030380835876272,0.0,0.0,0.1745352135396362,0.0902927276114172,0.0,0.0,0.0138499739784876,0.0,0.0,0.0,0.0,0.0,0.0101800765474158,0.0,0.0193999496853413,0.0030380835876272,0.0,0.0,0.1334308259861769,0.0779704372574286,0.0,0.0,0.0138499739784876,0.0,0.0,0.0,GPAB4630,GPAB4630.JPG,2024-10-04 00:21:09.971,2024-10-04 12:21:09.971,7.17080653617,171.13550265218998,792633.2133263197,514960.9125236624,-1.688766993035641,31.786416015625,-0.5203352666666667,0.8803740184320646,0.10072533765552882,0.0024513993044286697,0.11717458226350677,0.7796486807765357,0.4571124784298682,0.9968656194176904,0.7295603330529452
data/train\GPAB4631_jpg.rf.dd22940b64b82a91d566f7fa67cb397c.jpg,0.9276561737060548,0.1316573302888483,0.1321777605367921,0.0799849440105392,0.0414193342717721,0.0,0.0,0.0882945443162679,0.1084242485928219,0.0183850146815101,0.0116943173241819,0.0,0.0,0.0087714581456935,0.0028258786341298,0.0,0.0,0.0162668059601746,0.0092333159856584,0.0,0.0,0.0,0.0,0.019375944600104,0.0670049143210497,0.0183850146815101,0.0116943173241819,0.0,0.0,0.0040962277448854,0.0028258786341298,0.0,0.0,0.0100091603405265,0.0092333159856584,0.0,0.0,GPAB4631,GPAB4631.JPG,2024-10-04 00:21:11.973,2024-10-04 12:21:11.973,7.17080036003,171.13547554025,792632.5296849752,514957.9192775047,-1.6569863860140317,31.786416015625,-0.5202018000000002,0.9271608897628875,0.09549799029426387,0.03667977024252822,0.03615933999458443,0.8316628994686235,0.5673020979499638,0.9577588761649483,0.8415557512233642
data/train\GPAB4642_jpg.rf.1bba5d5da6ee6019ae8e15d12fe59034.jpg,0.9828948974609376,0.2275806906935165,0.2334110457959414,0.199513945034116,0.2058186406208291,0.0,0.0077843690407375,0.1834132542637832,0.1926312069948898,0.0248894325773971,0.0243286737862548,0.0,0.0,0.0193404170739529,0.0086667959740591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077843690407375,0.016471329286396,0.0163004130795067,0.0,0.0,0.0,0.0,0.0116578295946213,0.0035076230548679,0.0,0.0,0.0,0.0,0.0,0.0,GPAB4642,GPAB4642.JPG,2024-10-04 00:21:33.995,2024-10-04 12:21:33.995,7.17073568085,171.13520385610002,792625.3707092624,514927.9245521854,-1.6367236632534918,31.743515624999997,-0.5187336666666668,0.9827777916473827,0.22188476406842028,0.011526281727521126,0.005695926625096215,0.7608930275789624,0.9279727890063734,0.9850776882599297,0.9800247626238872
data/train\GPAB4645_jpg.rf.762770d4b7be019fe6b898a15242bf8d.jpg,0.8912992477416992,0.4662459695461887,0.3758917889165641,0.1886838107784753,0.1744123075032214,0.0,0.0,0.2687868598083818,0.2550761153242702,0.0288848389642861,0.0266408435963074,0.0,0.0,0.1484848950401653,0.0641531101948636,0.0,0.0182169790848493,0.0207442344586277,0.0118047407162733,0.0,0.0,0.0,0.0,0.0801030490299064,0.0806638078210488,0.0288848389642861,0.0266408435963074,0.0,0.0,0.1484848950401653,0.0641531101948636,0.0,0.0182169790848493,0.0207442344586277,0.0118047407162733,0.0,0.0,GPAB4645,GPAB4645.JPG,2024-10-04 00:21:40.000,2024-10-04 12:21:40.000,7.170714855,171.135120321,792623.0657447106,514918.7020615678,-1.824876733170205,31.743515624999997,-0.5183333333333334,0.8905550551828899,0.3663464068228214,0.009545382093742727,0.09989956272336731,0.5242086483600685,0.7699728159415231,0.982116515194036,0.8839264331432832
data/train\GPAB4651_jpg.rf.7dd43fb9145f7d8fe7e26714948f9c92.jpg,0.9647254943847656,0.1827910424544335,0.1554886187089873,0.0883367932662855,0.0404706533031957,0.0,0.0,0.0938185945310654,0.0480965887813674,0.034769925661052,0.0336484080787674,0.0,0.0,0.0494495153853392,0.0224687597820722,0.0,0.020960280225763,0.0047530068769768,0.0303145818410172,0.0,0.0,0.0,0.0,0.0579319523047762,0.0456595925280811,0.0,0.0,0.0,0.0,0.0365222968833717,0.0180835108109301,0.0,0.020960280225763,0.0,0.0303145818410172,0.0,0.0,GPAB4651,GPAB4651.JPG,2024-10-04 00:21:52.000,2024-10-04 12:21:52.000,7.170676974,171.134955839,792618.8727467045,514900.5427203494,-1.688012967850567,31.7821259765625,-0.5175333333333334,0.964483996289774,0.15138182872659733,0.0041067899823899745,0.03140921372783617,0.8131021675631765,0.8099710240233444,0.994974614577495,0.9115716811560668
data/train\GPAB4652_jpg.rf.c570831734f216ba9352a3381cbcaa47.jpg,0.9729681015014648,0.2189311783808282,0.2084985683367164,0.0,0.1478453995694447,0.0,0.0,0.1397595266581272,0.1377488607186546,0.0202900582459388,0.0,0.0,0.0,0.0,0.0111527626012294,0.0,0.0,0.0589718525972542,0.0595969450168323,0.0,0.0,0.0,0.0,0.1397595266581272,0.0,0.0202900582459388,0.0,0.0,0.0,0.0,0.0010562237504392,0.0,0.0,0.0589718525972542,0.0595969450168323,0.0,0.0,GPAB4652,GPAB4652.JPG,2024-10-04 00:21:54.000,2024-10-04 12:21:54.000,7.170669887,171.134927426,792618.0883733077,514897.4058512301,-1.6652023402972944,31.786416015625,-0.5174000000000001,0.9727830343579984,0.20010639053777157,0.008392177798944828,0.018824787843056634,0.7726766438202269,0.8802720226403942,0.9892555206831227,0.9516352821064351
data/train\GPAB4656_jpg.rf.b71458af3c7814bcf5bbb13b2e7898b2.jpg,0.977137565612793,0.17213566521932,0.1667037945318336,0.040684778663512,0.1206341951479001,0.0,0.0,0.1297762918096569,0.1172283536544381,0.0,0.0,0.0,0.0,0.0309070273446726,0.0367853926175721,0.0,0.0,0.0114552266752188,0.0126900482598233,0.0,0.0,0.0,0.0,0.089418942508781,0.0,0.0,0.0,0.0,0.0,0.0305911204229503,0.0333795511241101,0.0,0.0,0.0114552266752188,0.0126900482598233,0.0,0.0,GPAB4656,GPAB4656.JPG,2024-10-04 00:22:02.000,2024-10-04 12:22:02.000,7.170642667,171.134813974,792615.0755859073,514884.8804193464,-1.631081233790617,31.786416015625,-0.5168666666666668,0.9769810436642898,0.15791025170772177,0.008793542824111822,0.014225413511598228,0.8190707919565682,0.8727736854395318,0.9893780388226998,0.9533686646392187
data/train\GPAB4658_jpg.rf.ded39fa01a4d8cd6a33f7b760137487d.jpg,0.967005729675293,0.1880510367316212,0.174213545397457,0.0350051754963771,0.0315350003744793,0.0,0.0079476036203509,0.0917291919120146,0.0885883665595719,0.0,0.0173508756094891,0.0,0.0,0.0845612734601698,0.0529897853561298,0.0,0.0,0.0117672927833032,0.0073369142519151,0.0,0.0,0.0,0.0,0.0722226596482198,0.0735583025908208,0.0,0.0173508756094891,0.0,0.0,0.0793156822341244,0.0517693668226677,0.0,0.0,0.0015142407767661,0.0,0.0,0.0,GPAB4658,GPAB4658.JPG,2024-10-04 00:22:06.000,2024-10-04 12:22:06.000,7.17063041,171.134757821,792613.7187829078,514878.6809242954,-1.7841661991537137,31.786416015625,-0.5166000000000002,0.9667798426418652,0.1645222123854717,0.009691333011985298,0.0235288243461495,0.8022576302563934,0.8320028358049508,0.988064110614817,0.9314723780115878
data/train\GPAB4668_jpg.rf.9b64fc78be54147de88dae3e766fc32a.jpg,0.8937950134277344,0.2323000904511611,0.2204473395644133,0.0936361558832623,0.0047683701315286,0.0010744676152196,0.0,0.118027242891134,0.1499492052396379,0.0,0.0,0.0,0.0,0.0337972396072384,0.0477672390119122,0.0,0.0,0.0003235885489982,0.0,0.0791303629760928,0.022730895312863,0.0,0.0,0.0497462182388717,0.1499492052396379,0.0,0.0,0.0,0.0,0.0095780290096654,0.0429988688803836,0.0,0.0,0.0003235885489982,0.0,0.0791303629760928,0.022730895312863,GPAB4668,GPAB4668.JPG,2024-10-04 00:22:26.000,2024-10-04 12:22:26.000,7.170562865,171.134480608,792606.242866083,514848.0758259348,-2.243036043501715,31.803576171874997,-0.5152666666666668,0.893067907505526,0.1729076687605502,0.04753967080386312,0.0593924216906109,0.7201602387449758,0.6178809901248293,0.938075190302157,0.841202040771263
data/train\GPAB4697_jpg.rf.292fd9e107fea3d55c9bfd096212d60c.jpg,0.8745031356811523,0.3471260151750547,0.3255281598853901,0.038365887429593,0.018492557463373,0.0,0.0,0.200348361796963,0.1518945773472652,0.0069163451585583,0.0418456645855858,0.0,0.0,0.003599802582179,0.0015440070824603,0.0054395523147623,0.0049959383395778,0.0,0.0,0.130855560441924,0.1252479725305008,0.0,0.0,0.1623444710527478,0.1334020198838922,0.0069163451585583,0.0418456645855858,0.0,0.0,0.003599802582179,0.0015440070824603,0.0054395523147623,0.0049959383395778,0.0,0.0,0.130855560441924,0.1252479725305008,GPAB4697,GPAB4697.JPG,2024-10-04 00:23:24.105,2024-10-04 12:23:24.105,7.170379414799999,171.1337081187,792585.9379637863,514762.7906252504,-2.3573607641911467,31.75299661132812,-0.5109912500000001,0.8736439527349473,0.2731490638976961,0.05237909598769397,0.0739769512773586,0.6004948888372513,0.6837185714663405,0.9197715068984739,0.8533294193754968
data/train\GPAB4698_jpg.rf.25243bc4c2c864ddaa33e789c26e180e.jpg,0.8877067565917969,0.5434856920089952,0.5800886459787642,0.4873291558083664,0.4431386744968054,0.0,0.0,0.5434856920089952,0.5800886459787642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562477555245303,0.1369499714819587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GPAB4698,GPAB4698.JPG,2024-10-04 00:23:26.107,2024-10-04 12:23:26.107,7.17037296928,171.13368108506,792585.2245574518,514759.8060276725,-2.1284315513454546,31.77017392773437,-0.5108244166666668,0.8869379689393401,0.5052561534635498,0.0748324925152144,0.03822953854544542,0.3816818154757904,0.8171458742594477,0.8360785386014913,0.8828685747382725
data/train\GPAB4699_jpg.rf.0d6e76c517269db09ec4782f5dacd29b.jpg,0.962092399597168,0.2921121210317193,0.2894648402317546,0.1417605905635049,0.1123073111808005,0.0292007458860084,0.0291008847314215,0.1896632182561554,0.1964537767680705,0.003838893231142,0.0045580855848502,0.0,0.0,0.053262483124425,0.043794877506851,0.0022728014702634,0.0013500459937433,0.0,0.0,0.014295508360491,0.0142071696468179,0.0207653589336365,0.0205358703187683,0.0824478657558817,0.118277855981011,0.0,0.0,0.0,0.0,0.0455808558485029,0.0369937567574314,0.0022728014702634,0.0013500459937433,0.0,0.0,0.0,0.0,GPAB4699,GPAB4699.JPG,2024-10-04 00:23:28.109,2024-10-04 12:23:28.109,7.170366982610001,171.1336519276,792584.5618077999,514756.5869226245,-1.9375,31.787351244140616,-0.5106575833333334,0.9618328746761714,0.27170491796982266,0.01775992226193196,0.02040720306189664,0.6901279567063487,0.876829400554669,0.9749113909284385,0.9525252670557371
