image,taxonomy,tp_px,fp_px,fn_px,iou,dice_f1,precision,recall
GPAB3123_jpg.rf.0e78506e475476935d0cdd5fd34e42bc.jpg,lcc,195351,26238,125152,0.5633916958190696,0.7207300605801229,0.8815915952506668,0.6095137955026942
GPAB3124_jpg.rf.261f7fde12c4e7185009978cb8d41d5e.jpg,lcc,386829,27735,102699,0.7478381403657327,0.8557292841878924,0.933098387703708,0.7902081188410061
GPAB3125_jpg.rf.cdb4c107b0c18a67d6336053f841f63c.jpg,lcc,437054,24693,69333,0.8229532273857046,0.9028791468949546,0.9465226628435052,0.8630829780385357
GPAB3126_jpg.rf.7f2a9644a452c8bf6f9b43429e1cf1ca.jpg,lcc,498971,12277,124621,0.7847072274320654,0.8793680166367065,0.975986214126999,0.8001561918690426
GPAB3127_jpg.rf.a33eb97ca070a71c354688a5df3fe396.jpg,lcc,378590,6122,68624,0.8351200875288969,0.910153066498703,0.984086797396494,0.8465522099039833
GPAB3128_jpg.rf.9c417291ab540802a566e82e730a3fa4.jpg,lcc,217958,11831,65975,0.7369321486049688,0.8485445435468989,0.9485136364229794,0.7676388443752575
GPAB3140_jpg.rf.3474ae4fcf56e867239b0fa23c90c845.jpg,lcc,421385,23328,119651,0.7466546413307723,0.8549539487232551,0.9475436967212562,0.778848357595428
GPAB3141_jpg.rf.496a8f719ffca8981eff66e05d24afae.jpg,lcc,408994,27749,130040,0.7216059761848891,0.8382939954518297,0.93646377846926,0.7587536222204907
GPAB3142_jpg.rf.47763a8ac2730698e4e7bffda081cd94.jpg,lcc,174677,11246,343013,0.33024222212139087,0.49651441914802597,0.9395125939232908,0.3374162143367652
GPAB3143_jpg.rf.9fc36c71d76476227a44163b79392c05.jpg,lcc,516641,25041,150743,0.7461327941654331,0.8546117416253538,0.953771770152968,0.7741285376934418
GPAB3144_jpg.rf.a2b5b1860a1a0c32d5417f89d91114ef.jpg,lcc,406714,17206,299923,0.5618815129800246,0.719493134799926,0.9594121532364597,0.5755628420249718
GPAB3145_jpg.rf.60b0ade51bedfe79a34ae3c4cb01ef63.jpg,lcc,161088,70043,78211,0.5207440308784452,0.6848542822524074,0.6969554062414821,0.6731662062942176
GPAB3147_jpg.rf.08712d02692fd16b9c2191bf24d63a26.jpg,lcc,240033,16606,191941,0.5350951892638994,0.6971491970090602,0.9352943239336188,0.5556653872686782
GPAB3148_jpg.rf.215b32be1c7c28f0b92ea81efb374979.jpg,lcc,154159,12053,99734,0.5796627886864251,0.733906999440616,0.9274841768344042,0.6071809778134883
GPAB3149_jpg.rf.b85de5970d00d2f79e110927d0172e6e.jpg,lcc,261272,16196,84433,0.7219432938842391,0.8385215662424399,0.941629305000937,0.7557657540388482
GPAB3150_jpg.rf.6c8b56def24a487f2d90b80b7048e1f4.jpg,lcc,452305,73445,113255,0.7078270123081979,0.8289212047905729,0.860304327151688,0.7997471532640215
GPAB3151_jpg.rf.2c56a82516e6b16eb781cce5002c00e2.jpg,lcc,540479,32589,41408,0.8795770705446592,0.9359308371321826,0.9431324031354045,0.9288384170809797
GPAB3152_jpg.rf.20844ffc2344e194ff3830fb974c5f8f.jpg,lcc,331052,20310,146810,0.6645335346025067,0.7984621766856724,0.9421963672793302,0.6927774127258497
GPAB3153_jpg.rf.861109ea12d8895926392ecc8c013b29.jpg,lcc,442836,22368,174840,0.6918836829967939,0.8178856382978723,0.9519178682900405,0.7169389777164727
GPAB3154_jpg.rf.87d38b2413cadb6976ac03e5f0992a06.jpg,lcc,411599,611540,4363,0.400582188647808,0.5720223945365892,0.4022904023793443,0.9895110611065434
GPAB3155_jpg.rf.d0fa59781b378d4a698078e736ac7453.jpg,lcc,717532,15336,2532,0.9757030187652977,0.9877021085639245,0.9790739942254266,0.9964836458981424
GPAB3159_jpg.rf.ed9a35831ae623a1f7ac0a397fdfcda7.jpg,lcc,339937,5132,20142,0.930796169885354,0.9641578789133629,0.9851276121587277,0.9440622752229372
GPAB3160_jpg.rf.f7c2f442d5222845a4cf61cc49b880d6.jpg,lcc,345991,9760,118113,0.7301483125960191,0.844029736965683,0.97256508063224,0.7455031630841363
GPAB3161_jpg.rf.cb2162d68a96947fa46eb221ba5066b1.jpg,lcc,805696,56428,7430,0.9265623526543493,0.9618815102223549,0.9345476984749294,0.9908624247656574
GPAB3162_jpg.rf.8427e11d3cb16eaac10a9b2e994311b9.jpg,lcc,1039541,563,589,0.9988930453073096,0.9994462161468374,0.9994587079753563,0.999433724630575
GPAB3163_jpg.rf.0e42e962764a40f2e739c5cd3e6b899f.jpg,lcc,1002857,37398,254,0.9638138641760907,0.9815735409123965,0.9640491994751287,0.9997467877433305
GPAB3188_jpg.rf.652a96859d459386ddd0760e01ffd599.jpg,lcc,289270,24474,111210,0.6807089708533159,0.8100259862452116,0.9219937273700851,0.7223082301238514
GPAB3190_jpg.rf.26f6a121f4430f3d59f86dedf34efe38.jpg,lcc,298350,28936,105640,0.6891477989309951,0.8159709876982152,0.9115880300410039,0.7385083789202703
GPAB3191_jpg.rf.e826bca6abc790f4761354a9d8dccd08.jpg,lcc,168785,30421,101370,0.56153851272224,0.719211864641502,0.8472887362830437,0.6247709648164942
GPAB3192_jpg.rf.1439ae1e342b14aff4b7668dcbeaf30e.jpg,lcc,393357,39967,122190,0.708095565548303,0.8291053262245343,0.9077664749702301,0.7629896013360566
