image,taxonomy,tp_px,fp_px,fn_px,iou,dice_f1,precision,recall
GPAB3257_jpg.rf.3ee28745ceb92561a0b0b7379c7e81aa.jpg,lcc,969382,71409,135,0.9312688894311412,0.9644114235231616,0.9313896834234732,0.999860755407074
GPAB3258_jpg.rf.c7ef61abe1c7481746e6bde8d974d808.jpg,lcc,338944,7165,554996,0.3761426248883315,0.5466622689909835,0.9792984291075932,0.3791574378593642
GPAB3260_jpg.rf.2a852c74755eedf1b0bbf6519188576e.jpg,lcc,967782,72155,1021,0.9297032156916992,0.9635711938827324,0.9306159892378096,0.9989461221734448
GPAB3262_jpg.rf.77bd56029fdd05e1a937a6123d894b5b.jpg,lcc,993847,43995,1375,0.9563421306618348,0.9776839292811244,0.9576091543799538,0.9986183987090318
GPAB3263_jpg.rf.d701924d1f6c7c918723e49532d90267.jpg,lcc,972385,61180,831,0.940051005611004,0.9690992689286972,0.9408068191163594,0.9991461299444316
GPAB3264_jpg.rf.7edd339bc280e2edab14e6c55b7b5448.jpg,lcc,966150,74459,108,0.928350358454796,0.9628440748689376,0.9284467076490786,0.9998882286097502
GPAB3265_jpg.rf.8995466d2b3f0f2c217c0f02097fd53f.jpg,lcc,799437,241252,192,0.7680388055887273,0.8688031090278963,0.7681805034933588,0.9997598886483606
GPAB3267_jpg.rf.e3a20dea0057ae4369291cfe9aaf4c33.jpg,lcc,1016263,22327,385,0.978139993743834,0.9889492117214648,0.9785025852357524,0.9996213045223126
GPAB3268_jpg.rf.29fefe45e6a87e115961b6cbdb159bec.jpg,lcc,6260,0,1028713,0.0060484669648386,0.0120242059174075,1.0,0.0060484669648386
GPAB3269_jpg.rf.c2d884cd6974e828bacc14f4aaf2636f.jpg,lcc,1039547,1084,759,0.998230249954388,0.9991143412799138,0.9989583243243764,0.9992704069764088
GPAB3271_jpg.rf.21bf1e78667a608bb741f6939825a79c.jpg,lcc,924998,114731,360,0.8893450464335264,0.9414321096216096,0.8896529768814758,0.9996109613792716
GPAB3272_jpg.rf.2b8771d36365460b06cf19eab013370a.jpg,lcc,548905,8393,387904,0.5807277174614527,0.7347599602973549,0.9849398347024392,0.5859305365341281
GPAB3273_jpg.rf.7792a8041112c3f484a16677ed8557f4.jpg,lcc,776434,30948,76774,0.878164034401169,0.93513028501918,0.9616687020518168,0.910017252533966
GPAB3274_jpg.rf.6f8cbaf27e8d238f2d942b271ee4af69.jpg,lcc,819539,46943,138183,0.815733602743203,0.898516832547237,0.9458234562287504,0.8557170034728241
GPAB3275_jpg.rf.1d25169dab7666cefd953b8af141cd76.jpg,lcc,760399,7156,190305,0.7938519199047878,0.8850807707103527,0.9906768896040024,0.7998272858849863
GPAB3277_jpg.rf.723ca0b955fa1ca90899447e24f64111.jpg,lcc,914049,119312,819,0.883839370322381,0.9383383575544764,0.8845398655455354,0.9991047888875773
GPAB3278_jpg.rf.67e2d52633a3ffb9fbefaa6b690632d9.jpg,lcc,768310,203620,671,0.7899539482274849,0.882652817978633,0.7904993157943473,0.9991274166721936
